"date_GMT","RH","temp","purpleair_pm2.5","pm2.5c"
2020-04-15 05:00:00,58.2666666666667,31.5740740740741,10.7393333333333,21.2202314249717
2020-04-15 06:00:00,60.0333333333333,31.2962962962963,11.6,21.0787270526874
2020-04-15 07:00:00,59.1666666666667,31.7777777777778,14.0043333333333,22.2695149503357
2020-04-15 08:00:00,55.9,32.6296296296296,16.659,24.4469114063023
2020-04-15 09:00:00,51.52,34.0444444444444,14.8868,24.0669708313944
2020-04-15 10:00:00,49.8666666666667,35.1111111111111,19.265,26.0333393467091
2020-04-15 11:00:00,48.0333333333333,35.8148148148148,28.7295402298851,31.3784301529556
2020-04-15 12:00:00,44.1,36.7407407407407,9.55766666666667,21.7519261973643
2020-04-15 13:00:00,43.7666666666667,37.2407407407407,7.1085,19.9396074304233
2020-04-15 14:00:00,40.4333333333333,38.1666666666667,5.88666666666667,19.9139651141303
2020-04-15 15:00:00,43.3,36.7777777777778,26.0323333333333,31.2606807065607
2020-04-15 16:00:00,43.1333333333333,36.2407407407407,24.3876666666667,31.1309996419643
2020-04-15 17:00:00,48.8333333333333,35.5,27.5163333333333,30.669776820015
2020-04-15 18:00:00,50.3,35.3333333333333,20.873,26.3993088524663
2020-04-15 19:00:00,52.1,34.7777777777778,18.0106666666667,24.5356161897859
2020-04-15 20:00:00,51.7,34.8518518518519,28.987,30.7342384683736
2020-04-15 21:00:00,51.2,34.7777777777778,41.4416666666667,37.9958399583304
2020-04-15 22:00:00,54.1333333333333,34.1851851851852,25.169,28.1351250077488
2020-04-15 23:00:00,55.0333333333333,33.8888888888889,28.7166666666667,29.9817574905707
2020-04-16 00:00:00,53.8666666666667,33.2592592592593,16.1573333333333,24.4829932770557
2020-04-16 01:00:00,54.1666666666667,32.7777777777778,13.7446666666667,23.5999415342412
2020-04-16 02:00:00,56.3333333333333,32.7222222222222,13.4716666666667,22.325842633639
2020-04-16 03:00:00,57,32.6053639846743,12.7668965517241,21.7182343664032
2020-04-16 04:00:00,57.9,32.2222222222222,11.101,20.7915808494771
2020-04-16 05:00:00,57.8,32.2222222222222,8.546,19.433044353312
2020-04-16 06:00:00,58.2,32.2222222222222,9.57066666666667,19.7795022398666
2020-04-16 07:00:00,57.9333333333333,32.2222222222222,9.945,20.1336039957413
2020-04-16 08:00:00,56.9666666666667,32.4444444444444,14.2123333333333,22.7426372472199
2020-04-16 09:00:00,56.6333333333333,32.7777777777778,12.379,21.4847037979157
2020-04-16 10:00:00,55,33.7777777777778,9.37933333333333,19.4434070576098
2020-04-16 11:00:00,54.8333333333333,33.7407407407407,9.60533333333333,19.7077953315666
2020-04-16 12:00:00,54,34.4444444444444,8.89689655172414,18.8730769201394
2020-04-16 13:00:00,52.9333333333333,35.2777777777778,8.82633333333333,18.3537283454653
2020-04-16 14:00:00,49.4333333333333,36.1296296296296,10.3483333333333,20.0330448327196
2020-04-16 15:00:00,50.5666666666667,36.1296296296296,14.6386666666667,21.7821505374727
2020-04-16 16:00:00,52.9259259259259,33.8888888888889,9.27,20.3837106669489
2020-04-16 17:00:00,57.0689655172414,32.0498084291188,6.71655172413793,19.0447930300283
2020-04-16 18:00:00,59.8461538461538,31.6666666666667,9.51307692307692,19.552446869198
2020-04-16 19:00:00,64.125,29.7916666666667,0.3175,14.5096931286955
2020-04-16 20:00:00,65.037037037037,29.5679012345679,0.451111111111111,14.3677495653122
2020-04-16 21:00:00,63.7333333333333,30,0.545333333333333,14.5845744803071
2020-04-16 22:00:00,63.6666666666667,30.0185185185185,1.528,15.1412820692632
2020-04-16 23:00:00,63,30,1.03333333333333,15.2587937567496
2020-04-17 00:00:00,63.448275862069,29.5593869731801,0.990689655172414,15.5529334050453
2020-04-17 01:00:00,63.9666666666667,29.4444444444444,1.013,15.4268856151137
2020-04-17 02:00:00,64,29.5098039215686,1.13470588235294,15.3920663351892
2020-04-17 03:00:00,64.1428571428571,29.4444444444444,1.25380952380952,15.4630069068868
2020-04-17 04:00:00,63.8846153846154,29.4444444444444,0.92,15.4206563251219
2020-04-17 05:00:00,63.0333333333333,29.5,1.80266666666667,16.3070372788529
2020-04-17 06:00:00,62.7586206896552,30,6.25689655172414,18.2819886312087
