"date_GMT","RH","temp","purpleair_pm2.5","pm2.5c"
2020-04-07 23:00:00,58.27,31.9833333333333,30.0566666666667,31.381854611859
2020-04-08 00:00:00,58.5,31.6666666666667,29.6966666666667,31.4618304579739
2020-04-08 01:00:00,59.2,31.3722222222222,34.9133333333333,34.3397705227483
2020-04-08 02:00:00,61.8,31.0944444444444,32.325,31.8306344595995
2020-04-08 03:00:00,62.57,30.5555555555556,33.38,32.6807354205748
2020-04-08 04:00:00,62.03,30.5,30.74,31.588914358178
2020-04-08 05:00:00,62.1,30.5722222222222,38.87,35.9559979092253
2020-04-08 06:00:00,60.23,30.8888888888889,49.2,42.2962943544963
2020-04-08 07:00:00,57.93,31.2055555555556,57.2,47.5844407452453
2020-04-08 08:00:00,56.07,31.7777777777778,49.77,43.7651928774735
2020-04-08 09:00:00,55.3,32.0722222222222,46.1966666666667,41.8350771208917
2020-04-08 10:00:00,52.83,33.0944444444444,44.915,41.1770172506964
2020-04-08 11:00:00,51.33,33.6111111111111,36.105,36.4670136294493
2020-04-08 12:00:00,49.6,34.2944444444445,30.36,33.3659699108765
2020-04-08 13:00:00,48.4,34.65,25.9025,31.1053309491939
2020-04-08 14:00:00,44.53,36.0166666666667,25.73,31.3910978676958
2020-04-08 15:00:00,45.13,35.3888888888889,29.72,34.0727567938456
2020-04-08 16:00:00,46.07,34.7222222222222,32.62,36.0137730667157
2020-04-08 17:00:00,47.97,34.0388888888889,37.3166666666667,38.4410801217833
2020-04-08 18:00:00,50.52,33.7333333333333,68.53,54.6972444743514
2020-04-08 19:00:00,52.2,31.4444444444444,27.06,33.760418887538
2020-04-08 20:00:00,66.63,28.9444444444444,21.045,25.6833173000049
2020-04-08 21:00:00,68.4,28.85,10.9875,19.2640448171616
2020-04-08 22:00:00,69.03,28.7222222222222,15.005,21.3034309595887
2020-04-08 23:00:00,68.1,28.3888888888889,24.305,27.388947997393
2020-04-09 00:00:00,68.8,28.2055555555556,26.78,28.6075168467814
2020-04-09 01:00:00,68.2,28.2944444444444,25.705,28.2295030362853
2020-04-09 02:00:00,67.03,28.3333333333333,21.0033333333333,26.2231694571358
2020-04-09 03:00:00,66.1,28.3333333333333,22.5,27.5638768959112
2020-04-09 04:00:00,64.97,28.3333333333333,23.43,28.7012932888939
2020-04-09 05:00:00,65.43,28.35,24.51,29.0239294676951
2020-04-09 06:00:00,64.9,28.8333333333333,32.68,33.2168596969027
2020-04-09 07:00:00,61.5,29.8166666666667,32.155,33.5399243368762
2020-04-09 08:00:00,59.23,31.3166666666667,36.555,35.3027695551161
2020-04-09 09:00:00,56.97,32.1833333333333,33.62,33.813591782506
2020-04-09 10:00:00,53.5,33.6833333333333,34.33,34.1962365591891
2020-04-09 11:00:00,51.6,34.4055555555556,34.6233333333333,34.4799959116974
2020-04-09 12:00:00,46.67,36.2777777777778,30.425,32.4745070829296
2020-04-09 13:00:00,45.47,36.3166666666667,31.4325,33.6435356565727
2020-04-09 14:00:00,45.1,35.9444444444444,26.935,31.836210345769
2020-04-09 15:00:00,47.17,35.1666666666667,28.84,32.7462801945389
2020-04-09 16:00:00,48.33,34.65,29.62,33.2007714101619
2020-04-09 17:00:00,53.13,33.6833333333333,47.62,41.7534078772461
2020-04-09 18:00:00,56.1,33.2222222222222,47.92,40.8734300985106
2020-04-09 19:00:00,57.73,32.7777777777778,45.88,39.4159966734223
2020-04-09 20:00:00,54.57,32.7777777777778,53.64,45.4513221997416
2020-04-09 21:00:00,55.7,31.7388888888889,34.39,35.5093851333682
2020-04-09 22:00:00,55.33,31.65,28.9133333333333,32.7970901956879
2020-04-09 23:00:00,57.07,31.35,44.225,40.6943683868653
2020-04-10 00:00:00,65.87,29.6111111111111,37.86,34.5512018421377
2020-04-10 01:00:00,72.27,28.3333333333333,32.05,29.4468919815922
2020-04-10 02:00:00,71.1,28.3166666666667,20.2366666666667,23.5769596312282
2020-04-10 03:00:00,71.13,28.3333333333333,20.96,23.9392718100562
2020-04-10 04:00:00,70.57,28.7777777777778,26.57,26.7821669041385
2020-04-10 05:00:00,70,28.8888888888889,31.45,29.6539736358697
2020-04-10 06:00:00,69.6,29.2388888888889,30.68,28.9997537513337
2020-04-10 07:00:00,65.47,30.1666666666667,34.43,32.1617273522507
2020-04-10 08:00:00,62.07,31.3888888888889,42.23,36.7847004170642
2020-04-10 09:00:00,62.17,31.7055555555556,35.8925,32.8171671133938
2020-04-10 10:00:00,59.43,32.7388888888889,38.7266666666667,34.5709383472717
2020-04-10 11:00:00,54.6,34.2777777777778,30.555,30.73922446246
2020-04-10 12:00:00,49.43,35.7944444444445,30.74,31.7470675133936
2020-04-10 13:00:00,47.63,36.35,26.76,29.8249639899718
2020-04-10 14:00:00,47.77,36.1277777777778,27.155,30.2512132393525
2020-04-10 15:00:00,47.9,34.4277777777778,34.92,36.6550934808873
2020-04-10 16:00:00,50.97,31.9444444444444,24.95,32.6300007702912
2020-04-10 17:00:00,63.1,28.1444444444444,20.63,28.4249629537653
2020-04-10 18:00:00,67.6,28.2777777777778,25.55,28.4958283798694
2020-04-10 19:00:00,66.93,28.3333333333333,34.13,33.5411459231754
2020-04-10 20:00:00,64.7,28.0944444444444,34.92,35.5136548927483
2020-04-10 21:00:00,64.9,27.7777777777778,25.13,30.3926398794136
2020-04-10 22:00:00,63.87,27.7777777777778,24.785,30.7694911863372
2020-04-10 23:00:00,64.53,27.7777777777778,25.43,30.7625711052798
2020-04-11 00:00:00,64.37,27.7777777777778,22.665,29.3209156861631
